1;4;;0.6501179;8;(-300,-150)(-700,-225)(700,75)(-400,150)(-400,375)(700,-150);
1;5;;0.4797268;16;(-100,75)(-800,75)(-100,0)(100,-225)(-300,-300)(-700,300);
1;6;;1.145618;14;(-300,-75)(0,300)(-500,-150)(700,0)(600,75)(-300,375);
1;7;;0.9584656;1;(-300,-75)(500,-150)(-200,300)(-600,375)(-100,375)(300,-75);
1;8;;25;5;(-300,150)(-400,-300)(400,0)(400,450)(-800,300)(-400,75);
1;1;;4.988045;12;(700,-225)(-600,-150)(0,225)(100,0)(-300,-75)(-700,375);
1;2;;4.570536;15;(0,-225)(100,-150)(300,300)(600,150)(700,375)(-800,-300);
1;3;;4.868484;9;(-700,-225)(0,-225)(-400,450)(700,150)(-200,75)(-500,450);
1;4;;1.573009;8;(500,75)(600,375)(-700,-75)(500,225)(300,-300)(200,450);
1;5;;2.76639;16;(100,-75)(-700,75)(700,75)(-200,-225)(500,300)(400,-300);
1;6;;1.636686;14;(-100,-225)(200,225)(100,-75)(-600,-300)(0,-300)(600,0);
1;7;;3.638987;1;(-500,150)(-200,300)(400,-300)(-500,375)(-600,225)(100,375);
1;1;;3.891867;12;(600,0)(-500,75)(-600,-150)(-400,-150)(100,-150)(-200,-150);
1;2;;25;15;(100,300)(-500,375)(-100,-150)(600,300)(-500,300)(-400,-225);
1;3;;4.455782;9;(-200,225)(0,375)(-200,-300)(-500,375)(-400,225)(-400,75);
1;4;;7.091745;8;(-400,-225)(700,300)(-200,75)(200,75)(200,375)(200,150);
1;5;;0.5669003;16;(500,75)(200,-150)(-600,-225)(-400,75)(300,-300)(-400,-75);
1;6;;0.5836105;14;(500,150)(-500,-75)(700,150)(400,375)(-800,450)(600,-150);
1;7;;1.449888;1;(600,75)(200,-300)(-500,-150)(500,150)(0,225)(-700,150);
1;8;;1.314867;5;(400,-300)(600,-225)(200,-225)(400,225)(0,300)(300,300);
2;1;;1.02766;7;(-200,300)(600,450)(700,-150)(-400,75)(-600,225)(300,75);
2;2;;1.124485;4;(-400,0)(-400,300)(200,-225)(700,75)(100,-225)(400,-150);
2;3;;0.5475578;2;(700,150)(-500,75)(-200,-150)(-500,450)(200,450)(-700,150);
2;4;;0.565012;13;(-400,-75)(-300,300)(-600,-150)(-500,-150)(-700,375)(-500,225);
2;5;;0.7510567;3;(600,-225)(200,-75)(-500,150)(200,0)(600,225)(400,-75);
2;6;;0.6515064;11;(400,225)(-700,300)(100,450)(400,150)(-400,300)(0,-225);
2;7;;0.4809227;10;(-700,-225)(-400,375)(-200,-300)(0,300)(400,450)(-300,300);
2;8;;0.5127487;6;(100,-300)(-800,150)(-200,0)(-100,-300)(200,225)(200,75);
1;1;;0.5306492;12;(300,75)(-200,450)(-100,300)(-600,0)(200,450)(-400,-300);
1;2;;0.7523441;15;(-300,150)(100,-300)(500,-150)(-100,-300)(700,-150)(400,0);
1;3;;1.296783;9;(-500,-75)(-700,75)(-500,-225)(0,-150)(500,300)(-100,-150);
1;4;;0.6698208;8;(-600,75)(400,-225)(700,-300)(-300,75)(700,0)(-300,-225);
1;5;;0.8383465;16;(-500,-225)(-500,300)(-300,-300)(-400,-225)(400,-300)(500,450);
1;6;;0.702631;14;(500,-225)(500,-75)(-300,-150)(500,-300)(-700,450)(-300,-225);
1;7;;3.990934;1;(-800,375)(-200,450)(300,-300)(-200,0)(600,450)(-200,-225);
1;8;;0.89147;5;(700,75)(-600,225)(300,225)(-700,-225)(400,-150)(-100,450);
2;1;;0.9085693;7;(-400,150)(-300,-225)(-600,-150)(200,-150)(-100,-225)(500,300);
2;2;;0.6649799;4;(700,150)(-600,0)(-300,375)(-200,75)(-700,375)(-700,150);
2;3;;2.684572;2;(100,450)(700,-225)(-100,-225)(100,300)(-700,-225)(700,75);
2;4;;0.631731;13;(-300,-300)(200,225)(-300,300)(-800,225)(-500,-75)(100,300);
2;5;;1.383858;3;(-200,-300)(-200,300)(300,375)(-600,450)(200,-225)(600,300);
2;6;;2.30484;11;(400,450)(-700,375)(400,375)(-500,-225)(-400,-225)(-400,225);
2;7;;1.677223;10;(400,-150)(-500,225)(-500,-225)(-700,-225)(-400,375)(-200,225);
2;8;;1.298046;6;(500,375)(-400,-75)(-800,-75)(700,375)(-400,300)(100,375);
1;1;;1.538496;12;(600,75)(400,450)(-700,75)(-100,375)(100,-150)(-700,375);
1;2;;0.8375378;15;(700,225)(400,450)(-500,75)(-800,225)(700,375)(-200,450);
1;3;;0.5984688;9;(-800,0)(-400,375)(-500,-75)(300,150)(-700,450)(200,450);
1;4;;0.5660439;8;(400,225)(0,-150)(-200,150)(600,375)(-200,375)(500,-75);
1;5;;0.6363659;16;(-500,375)(-700,-75)(-800,-300)(-400,-225)(600,-75)(200,75);
1;6;;0.5493546;14;(-800,75)(600,-150)(-800,-75)(-300,0)(-200,300)(-600,225);
1;7;;0.7872429;1;(500,0)(-800,0)(200,225)(-200,450)(-700,-150)(500,-225);
1;1;;25;12;(200,75)(200,0)(0,450)(500,-150)(-400,225)(-800,-225);
1;2;;25;15;(-700,-225)(-800,-225)(300,225)(200,75)(-200,75)(500,225);
1;1;;3.266973;12;(0,300)(600,-300)(500,375)(500,-75)(-300,0)(-600,75);
1;2;;1.326952;15;(-300,0)(700,450)(-700,-75)(-400,-225)(-400,225)(400,300);
1;3;;0.4463139;9;(700,-225)(400,150)(300,0)(300,-300)(600,150)(600,-75);
1;4;;1.177805;8;(100,-300)(500,-225)(500,-150)(600,300)(-600,-300)(300,-300);
1;5;;1.296015;16;(700,450)(-700,-225)(-400,450)(300,225)(-500,-300)(400,225);
1;6;;9.707154;14;(-100,225)(-500,300)(-500,225)(200,450)(-400,75)(400,75);
1;7;;2.578695;1;(-300,0)(700,-225)(0,225)(700,-300)(-800,-225)(-800,-300);
1;8;;0.7887478;5;(100,-225)(700,75)(-400,0)(-100,225)(-600,375)(-800,-300);
1;1;;25;12;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after21tries
1;2;;25;15;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after21tries
1;3;;25;9;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after21tries
1;1;;25;12;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after21tries
1;1;;25;12;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;2;;25;15;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;3;;25;9;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;4;;25;8;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;5;;25;16;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;6;;25;14;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;7;;25;1;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;8;;25;5;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after1tries
1;1;5,1;9.743375;12;(-100,0)(-100,450)(-100,-150)(-200,-225)(-400,150)(0,375);
1;1;;25;12;(600,450)(200,75)(-200,-75)(-400,450)(300,450)(600,300);
1;1;;11.85223;12;(200,375)(500,-225)(-200,375)(-800,-300)(-600,-225)(0,-300);
1;2;;2.921587;15;(700,-225)(200,375)(700,375)(-800,300)(-500,150)(0,300);
1;3;;11.40732;9;(-100,-300)(-800,-300)(-400,225)(-200,-75)(600,-150)(-700,225);
1;4;;17.52748;8;(500,75)(-300,375)(500,-75)(400,150)(700,300)(-800,375);
1;1;;13.48071;12;(0,300)(100,375)(600,225)(-800,150)(-400,-225)(-800,-75);
1;2;;0.6981773;15;(-800,0)(600,-225)(-700,-225)(-600,375)(300,300)(-200,0);
1;3;;0.6994896;9;(300,-75)(600,150)(-200,75)(500,150)(0,-225)(0,-300);
1;4;;0.3759403;8;(-200,375)(600,0)(-300,0)(300,225)(700,450)(-600,375);
1;5;;0.3943214;16;(300,75)(400,150)(700,150)(200,-225)(200,150)(200,-150);
1;1;;1.484892;12;(600,300)(-800,-75)(-500,75)(-400,150)(500,225)(400,450);
1;2;;0.77178;15;(-700,-225)(-300,450)(-600,-300)(-300,75)(300,375)(300,-75);
1;3;;1.07748;9;(-800,450)(500,450)(0,225)(600,300)(600,-75)(-800,375);
1;4;;25;8;(500,0)(200,150)(400,225)(400,150)(-600,-150)(600,-225);
1;1;;25;12;(-800,450)(-800,-225)(-400,75)(700,-150)(700,-300)(0,450);
1;1;;25;12;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;2;;25;15;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;3;;25;9;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;4;;25;8;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;5;;25;16;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;6;;25;14;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;7;;25;1;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;8;;25;5;(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;1;4,0;10.5183;12;(600,-225)(-700,-225)(-400,75)(-700,375)(700,150)(200,300);
1;1;;2.308033;12;(600,50)(-500,-150)(200,250)(500,-50)(400,50)(0,-250);
1;2;;1.299219;15;(-700,-350)(600,-150)(-100,-350)(400,-450)(600,350)(600,250);
1;3;0,3,2;5.905647;9;(600,-250)(-700,250)(-300,-250)(-200,-450)(-800,50)(-600,150);
1;1;;1.112871;12;(-800,-300)(300,-100)(400,100)(100,300)(700,200)(200,300);
1;2;;3.907932;15;(-600,-100)(-500,-300)(300,200)(-300,-400)(-700,-200)(-600,100);
1;3;;2.008059;9;(-400,200)(200,200)(-400,-200)(500,-300)(-300,300)(700,-300);
1;4;;0.7178097;8;(700,-200)(600,-100)(-200,-200)(-500,0)(300,-300)(-300,-100);
1;5;;1.622553;16;(-100,0)(-100,-300)(600,-100)(-600,-100)(-600,-200)(-700,0);
1;6;;1.141413;14;(-800,-300)(400,-100)(-100,-200)(600,200)(-700,100)(-400,-300);
1;7;;0.9730244;1;(-500,0)(500,-300)(-500,100)(-800,-100)(400,100)(-500,200);
1;8;;1.038393;5;(0,300)(-800,200)(300,-400)(0,100)(600,-200)(500,300);
2;1;;3.715815;7;(-200,300)(600,-400)(-500,-300)(-500,-400)(-300,0)(-600,-400);
1;1;;2.030243;12;(-600,-300)(-100,-400)(600,100)(-400,-100)(600,-400)(-200,200);
1;2;;0.5142384;15;(500,-400)(-600,-300)(700,-200)(-700,-100)(-800,-300)(200,100);
1;3;;0.6689186;9;(-400,-300)(-400,100)(-200,100)(600,-200)(-300,200)(-500,300);
1;4;;0.4103889;8;(200,100)(0,-300)(-300,-200)(-600,200)(-400,-200)(200,-300);
1;1;4;10.83819;12;(-800,-400)(600,-100)(500,-400)(400,-400)(-600,-300)(-400,-300);
1;2;5,1;3.418425;15;(-200,-300)(500,0)(100,-100)(100,0)(600,-300)(300,-100);
1;3;2,4;4.970436;9;(400,-100)(600,200)(0,-300)(-800,300)(400,-400)(500,300);
1;4;2,0,5;4.86038;8;(-100,200)(-200,-100)(300,-100)(600,0)(-800,-400)(-200,300);
1;5;2,5;1.977661;16;(-700,100)(-800,300)(-400,-300)(-400,-100)(500,100)(400,-300);
1;6;0,1,4;2.152395;14;(200,100)(200,-200)(-600,-100)(0,-200)(400,-300)(-800,0);
1;1;;0.8386002;12;(400,-300)(600,-300)(-600,300)(700,300)(-800,-300)(-600,-400);
1;2;;0.3762436;15;(400,300)(-300,-400)(-400,-400)(700,-400)(400,-300)(-500,-300);
1;3;;0.8002415;9;(-500,-300)(500,-300)(-300,300)(-700,300)(-600,-400)(-800,-300);
1;4;;0.4959106;8;(-700,300)(-300,-400)(700,-300)(300,300)(-500,-300)(300,-400);
1;5;;2.741434;16;(700,-400)(-600,-300)(300,-400)(400,-300)(-800,-400)(300,-300);
1;6;;1.145906;14;(-800,-300)(700,-400)(-400,-400)(500,-400)(-700,-300)(300,-300);
1;7;;0.6162319;1;(-600,-300)(600,-300)(-500,-300)(300,-300)(-800,-400)(300,300);
1;8;;0.5992775;5;(300,-300)(500,-400)(-800,-400)(-700,-300)(600,300)(-800,300);
2;1;;0.7341537;7;(700,-300)(-300,300)(600,-400)(-500,-400)(300,-400)(500,-300);
2;2;;0.633606;4;(700,-300)(-500,-300)(-400,300)(700,300)(-800,300)(300,300);
2;3;;0.531208;2;(600,-400)(-800,-400)(-500,-300)(700,300)(400,-300)(-700,300);
2;4;;0.5802402;13;(-300,300)(-700,300)(-700,-300)(-400,-300)(-500,-400)(-800,300);
2;5;;0.6318321;3;(-300,-300)(-400,300)(-800,-300)(-400,-400)(500,-300)(-300,300);
2;6;;0.6338234;11;(-400,-400)(500,-400)(700,-300)(400,300)(300,-400)(-800,300);
2;7;;0.4980259;10;(-400,-400)(400,300)(-600,300)(600,300)(-800,-300)(-500,300);
2;8;;0.5496559;6;(-600,-400)(400,300)(-600,300)(-300,-400)(700,-300)(600,300);
1;1;;0.9245014;12;(250,-350)(-350,-350)(-500,250)(400,250)(-650,250)(700,250);
1;2;;0.6312618;15;(-650,-350)(400,250)(400,-350)(700,-350)(550,-350)(-350,250);
1;3;;0.6846638;9;(700,-350)(-350,250)(-650,-350)(700,250)(-650,250)(400,250);
1;4;;0.5979347;8;(-350,-350)(-650,-350)(-350,250)(550,250)(-500,250)(550,-350);
1;5;;0.546587;16;(250,250)(400,-350)(-350,-350)(-350,250)(250,-350)(-650,-350);
1;6;;0.5295143;14;(700,-350)(550,-350)(250,250)(250,-350)(-650,-350)(700,250);
1;7;;0.4447117;1;(-350,-350)(-500,250)(700,250)(-500,-350)(550,250)(-650,-350);
1;8;0,1;3.393185;5;(400,250)(700,250)(700,-350)(250,-350)(-500,-350)(400,-350);
2;1;;0.5826168;7;(250,-350)(550,-350)(-650,-350)(-650,250)(400,250)(700,250);
2;2;;0.4643955;4;(-350,-350)(-500,-350)(550,250)(250,-350)(550,-350)(700,-350);
2;3;;0.37743;2;(-500,250)(250,-350)(-650,250)(-650,-350)(700,250)(-500,-350);
2;4;;0.2412891;13;(400,-350)(400,250)(700,250)(-650,250)(-650,-350)(250,250);
2;5;;0.1219711;3;(250,250)(700,-350)(400,250)(-350,-350)(-650,-350)(-650,250);
2;6;;0.07085037;11;(550,-350)(250,250)(400,-350)(700,-350)(700,250)(550,250);
2;7;;0.0338974;10;(250,-350)(550,250)(-500,250)(550,-350)(400,250)(400,-350);
2;8;;0.07085228;6;(-500,-350)(-650,-350)(250,250)(250,-350)(-500,250)(550,-350);
1;1;;1.024803;12;(400,-450)(-500,0)(700,225)(-400,225)(500,-225)(-400,-225);
1;2;;0.7353191;15;(400,150)(100,-300)(0,225)(600,-75)(-800,150)(-200,-450);
1;3;;0.7163715;9;(600,-450)(-500,-225)(-300,375)(-100,300)(500,-150)(-800,300);
1;4;;0.6482697;8;(600,-150)(200,-450)(-200,300)(300,-150)(-100,-375)(400,-225);
1;5;;0.7489986;16;(600,-75)(-600,-450)(-800,-225)(-300,300)(-200,-450)(-100,-300);
1;6;;0.6484909;14;(-800,225)(-100,-225)(100,-450)(-400,-375)(-100,225)(-800,0);
1;7;;0.5795441;1;(-400,-300)(600,0)(700,-375)(400,-450)(0,-375)(600,225);
1;8;;0.4300022;5;(100,-375)(-300,375)(-500,-375)(-800,0)(500,-375)(-200,375);
2;1;;0.3955059;7;(300,300)(600,-75)(-500,-75)(-500,-375)(-400,225)(-800,-150);
2;2;;0.4304161;4;(-100,-450)(700,-450)(-700,-375)(400,150)(600,-150)(-500,-300);
2;3;;0.3439007;2;(-200,-450)(-400,375)(-500,300)(300,150)(-500,-150)(-500,75);
2;4;;0.4632874;13;(-300,-75)(700,300)(700,75)(600,-75)(0,-375)(-200,225);
2;5;;0.4118061;3;(400,0)(400,-225)(-600,-75)(-400,225)(-100,375)(400,-300);
2;6;;0.5992432;11;(100,-375)(700,-225)(-500,375)(500,150)(200,-375)(-600,0);
2;7;;0.3774071;10;(600,-450)(-300,75)(500,75)(400,-375)(700,-300)(0,375);
2;8;;0.342474;6;(-500,-150)(-300,300)(-600,-225)(-800,0)(700,0)(300,375);
1;1;;4.315262;12;(200,262)(500,320)(400,-318)(-700,204)(300,-202)(500,204);
1;1;;0.5822449;12;(-300,-2)(300,346)(-500,230)(-600,346)(500,346)(-500,-118);
1;2;;2.157475;15;(600,346)(600,-234)(500,-234)(-400,230)(-700,-234)(500,-350);
1;3;;1.786404;9;(-500,-118)(300,-234)(600,-118)(-800,346)(600,114)(500,-118);
1;4;;1.211325;8;(-300,-234)(-400,-350)(-200,-350)(300,-350)(-600,-350)(-700,346);
1;5;;0.8022709;16;(-200,-350)(-700,-350)(500,-350)(-700,-118)(-500,-350)(-300,-350);
1;6;;0.7389393;14;(100,346)(500,-118)(400,-2)(-300,-118)(-200,-350)(-300,-350);
1;1;;4.349247;12;(-2,210)(-800,-210)(663,70)(131,-210)(397,-210)(796,-210);
1;2;;1.242588;15;(-2,-210)(-268,210)(796,70)(397,70)(796,210)(-401,70);
1;3;;1.174437;9;(-534,-70)(264,210)(397,210)(796,-350)(-268,210)(796,70);
1;4;;2.487516;8;(530,-210)(397,-70)(-667,-210)(397,70)(-268,-70)(-401,-350);
1;5;;2.972109;16;(663,70)(663,210)(530,-350)(-268,70)(796,70)(530,-210);
1;6;;4.958958;14;(663,70)(-268,-70)(-135,-210)(663,-210)(-135,210)(397,-350);
1;7;;1.054932;1;(-135,-210)(264,-70)(397,210)(-800,-70)(-2,-350)(796,-210);
1;8;;0.57938;5;(-268,210)(-401,-350)(-401,-70)(397,-70)(530,-350)(264,70);
2;1;;1.096083;7;(796,-350)(-401,-210)(530,-70)(264,70)(-401,70)(796,-70);
2;2;;0.9399853;4;(-2,-210)(397,-210)(-667,-70)(-800,70)(530,-70)(264,-70);
2;3;;0.686491;2;(-135,-210)(264,-350)(-667,-350)(-401,210)(-800,-70)(-667,-210);
2;4;;0.5635757;13;(131,-350)(-534,70)(264,210)(264,-70)(530,70)(-268,-70);
2;5;;0.4477901;3;(264,70)(530,-210)(796,-70)(-534,-210)(397,-210)(-667,-350);
2;6;;0.5322838;11;(-534,70)(-2,210)(264,-70)(264,-350)(-534,-70)(530,-350);
2;7;;0.8025475;10;(796,-350)(530,70)(-800,-350)(-135,-350)(-135,210)(-667,-70);
1;1;;1.07576;12;(530,70)(-667,210)(397,210)(-401,-350)(-401,-70)(-667,-210);
1;2;;1.960331;15;(-401,70)(397,-70)(-401,-350)(-800,210)(264,-350)(-800,70);
1;1;;4.521389;12;(-401,130)(-800,-350)(663,290)(-800,-30)(-667,-190)(-135,-350);
1;2;;1.209408;15;(530,-30)(-401,-350)(530,130)(-534,130)(397,130)(663,-190);
1;3;4,2;5.957157;9;(-534,-350)(131,290)(-268,290)(-800,-30)(-401,130)(397,290);
1;4;;1.991093;8;(264,-350)(-534,130)(-534,-350)(264,290)(131,-350)(663,-190);
1;5;;3.419195;16;(-667,-190)(-667,130)(663,-190)(663,290)(663,-350)(796,290);
1;6;;2.388336;14;(397,-30)(-401,290)(530,290)(397,-190)(-667,-350)(-800,-190);
1;7;;1.32925;1;(530,290)(-401,-190)(-667,-350)(-800,130)(131,290)(-534,-350);
1;8;;1.111092;5;(530,-30)(-534,-190)(-800,-350)(530,130)(530,-350)(663,130);
2;1;;0.4283428;7;(796,-190)(397,290)(663,-350)(-268,290)(-800,-190)(264,290);
2;2;;0.08878899;4;(-268,290)(-800,-30)(397,-190)(397,130)(663,130)(796,290);
2;3;;0.03393173;2;(-135,290)(-800,130)(397,290)(131,290)(663,-30)(-135,-350);
2;4;;0.1053371;13;(-667,130)(397,290)(796,290)(796,130)(-800,130)(-667,-30);
2;5;;0.03398132;3;(-800,290)(796,-350)(-534,-190)(530,-30)(-401,290)(397,130);
2;6;;0.03387833;11;(-2,290)(530,-30)(-534,290)(-401,130)(530,130)(-667,-30);
2;7;;0.0338974;10;(530,290)(-800,-30)(264,290)(-800,-350)(-667,-350)(-268,290);
2;8;;0.03458405;6;(663,290)(-534,130)(530,290)(-534,-350)(397,130)(397,290);
1;1;;0.5808716;12;(-800,290)(397,130)(-135,290)(796,-190)(-2,290)(796,-350);
1;2;;0.3260574;15;(663,-30)(397,-190)(-534,-350)(397,130)(796,-190)(-800,-190);
1;3;;0.3450165;9;(796,130)(-268,290)(-800,-30)(-667,130)(264,290)(663,-30);
1;4;;0.5493946;8;(796,290)(-667,-350)(131,290)(530,290)(-800,-190)(-667,290);
1;5;;0.6556187;16;(530,290)(131,290)(663,-350)(796,290)(-534,-30)(-401,-30);
1;6;;0.44664;14;(796,130)(131,-350)(-268,290)(663,-190)(-135,-350)(663,-350);
1;1;;0.7663822;12;(-667,290)(264,290)(796,130)(-534,-350)(796,290)(-268,290);
1;2;;0.2748451;15;(-2,290)(796,-190)(-401,290)(-2,-350)(264,290)(530,-30);
1;3;;0.3086472;9;(-268,290)(-667,-190)(-268,-350)(397,130)(-2,-350)(530,130);
1;4;;0.03440857;8;(-800,-30)(-401,130)(530,-190)(-667,-190)(663,-190)(-534,-350);
1;5;;0.03389359;16;(-135,290)(-534,-190)(530,-350)(-800,130)(-667,-350)(-800,-30);
1;6;;0.0338974;14;(663,-30)(397,290)(-135,-350)(-2,290)(-135,290)(-667,130);
1;7;;0.03488159;1;(663,-350)(663,130)(796,290)(796,-190)(663,290)(530,-190)(-534,290)(-800,-350)(-800,130)(264,-350)(-401,-30)(-401,130);
1;8;;0.0338974;5;(131,290)(-135,-350)(-534,-350)(796,130)(-667,-350)(663,-190);
2;1;;0.1220646;7;(796,-350)(-401,-350)(-534,290)(-534,-190)(-534,130)(397,130);
2;2;;0.3091278;4;(397,130)(530,-350)(264,290)(663,130)(397,-350)(663,-350);
2;3;;0.03390121;2;(397,290)(-667,-30)(397,-30)(663,-190)(-800,130)(796,130);
2;4;;0.03390121;13;(-534,-350)(796,130)(663,290)(530,290)(397,290)(663,-350);
2;5;;0.03535461;3;(796,130)(397,-350)(530,290)(-534,-350)(-667,-190)(-401,-350);
2;6;;0.0338974;11;(-401,-190)(-534,-30)(131,-350)(663,130)(131,290)(-268,-350);
2;7;;0.03390503;10;(663,-350)(796,-190)(796,-350)(-800,130)(-534,290)(-800,-190);
2;8;;0.0338974;6;(397,-350)(264,290)(-534,130)(796,-30)(-534,-350)(-800,-190);
1;1;;0.6335926;12;(663,-190)(530,290)(397,-190)(796,290)(-2,290)(-401,130);
1;2;;0.3941383;15;(-800,-30)(-667,290)(796,-190)(397,-30)(-667,-350)(-401,-30);
1;3;;0.3597794;9;(-534,-30)(-800,-350)(796,290)(663,-190)(663,290)(-401,-190);
1;4;;0.3618565;8;(796,-190)(-534,130)(397,290)(663,130)(663,-30)(796,-350);
1;5;;0.3952751;16;(-534,290)(-401,-30)(530,-350)(-2,290)(264,-350)(663,130);
1;6;;0.4634399;14;(663,-190)(530,-350)(-667,-30)(-2,290)(-667,-350)(-800,-190);
1;7;;0.4619522;1;(-800,-350)(530,-30)(663,-190)(131,-350)(530,-190)(-800,290)(397,-350)(-800,-190)(397,-30)(-534,130)(-135,290)(-800,130);
1;8;;0.4296818;5;(-401,130)(530,-190)(663,-350)(-800,290)(-534,130)(663,-30);
2;1;;0.4448452;7;(-401,-190)(-800,130)(264,290)(663,130)(-2,-350)(-401,290);
2;2;;0.3251801;4;(-667,-190)(-667,-30)(131,-350)(663,130)(530,290)(-800,130);
2;3;;25;2;(-800,290)(264,290)(796,290)(397,-30)(-800,-350)(-268,-350)(-667,-350)(-667,290)(264,-350)(-534,-30)(131,290)(-534,-350)(-800,130)(-401,-30)(530,-350)(-667,-190)(-401,130)(-534,-190)(131,-350)(530,-190)(-268,290)(796,-190)(530,-30)(-2,-350)(-401,-190)(-2,290)(663,-30)(-800,-30)(796,130)(663,290)(-534,290)(397,290)(663,-190)(-135,-350)(397,-350)(-135,290)(-800,-190)(397,-190)(796,-30)(663,-350)(397,130)(-401,290)(-667,-30)(-401,-350)(530,130)(796,-350)(-667,130)(663,130)(530,290)(-534,130)(0,0)(0,0)(0,0)(0,0)(0,0)(0,0)(0,0)(0,0)(0,0);Not enough space to place all items after11tries
1;1;;12.03819;12;(-667,-30)(-401,-190)(-401,130)(264,290)(-2,290)(663,290)(264,-350)(663,130)(-268,-350)(-667,-350)(796,-190)(-534,290)(397,130)(131,290)(-800,130)(796,-30)(530,130)(796,-350)(796,290)(-800,-190)(-667,130)(-2,-350)(-800,-30)(-135,-350)(-667,290)(-401,290)(397,-30)(-268,290)(-534,-190)(530,290)(-401,-350)(-401,-30)(796,130)(-800,-350)(-534,130)(397,-350)(-534,-30)(-667,-190)(131,-350)(530,-350)(397,-190)(530,-30)(663,-30)(663,-350)(-534,-350);
1;2;;0.4275017;15;(-534,-190)(-401,290)(397,-350)(-268,-350)(-135,290)(-135,-350);
1;3;;0.3759499;9;(264,290)(131,-350)(-135,-350)(-800,-190)(-800,-350)(-667,-350);
1;4;;0.4956245;8;(-401,-350)(663,-190)(-800,-30)(796,-190)(530,-350)(397,-350);
1;5;;0.6361065;16;(-401,-30)(397,-350)(796,290)(-534,290)(530,-30)(397,-30);
1;6;;0.6169167;14;(530,130)(-401,130)(-2,-350)(796,-190)(-401,-190)(663,290);
1;7;;0.3964806;1;(-401,-190)(663,-350)(663,290)(-401,290)(397,-350)(-268,-350)(131,290)(264,-350)(-2,-350)(-268,290)(131,-350)(-800,-30);
1;8;;0.5360794;5;(663,-30)(663,-350)(397,130)(-667,-350)(796,-30)(-534,-190);
2;1;;0.428772;7;(663,-350)(796,-190)(-800,-30)(-667,-30)(530,290)(-667,130);
2;2;;0.3831806;4;(-667,130)(663,290)(-800,-350)(-534,130)(-268,290)(-800,-190);
1;1;;0.7906036;12;(530,130)(131,-350)(-2,-350)(397,290)(796,130)(-135,-350)(-268,290)(-2,290)(-534,290)(-534,-30)(-401,130)(-800,-190)(-534,130)(-800,130)(663,290)(530,290)(397,130)(-401,-350)(-667,-350)(-401,-30)(663,-30)(397,-30)(530,-30)(-667,130)(-667,290)(397,-190)(264,-350)(-800,-30)(663,-190)(-268,-350)(796,-30)(663,130)(131,290)(796,-350)(530,-350)(397,-350)(796,-190)(-401,290)(-534,-190)(-135,290)(-401,-190)(530,-190)(-667,-30)(-800,-350)(796,290);
1;2;;0.3261566;15;(-135,-350)(397,-350)(663,290)(264,290)(-534,-190)(-2,-350);
1;3;;0.0344696;9;(663,290)(397,130)(-401,-350)(-534,-30)(397,-190)(-800,130);
1;4;;0.0338974;8;(-401,-190)(-268,-350)(530,-190)(663,-190)(530,130)(-800,-30);
1;5;;0.0338974;16;(663,290)(-667,-30)(530,-190)(-268,-350)(-800,130)(131,290);
1;6;;0.03390121;14;(530,130)(-667,290)(-800,-350)(131,290)(264,-350)(-534,-350);
1;7;;0.03419876;1;(663,130)(530,-30)(397,-190)(-800,-30)(530,290)(-401,-30)(-135,-350)(264,290)(397,-350)(-534,130)(796,-190)(-667,-30);
1;8;;0.03382874;5;(796,130)(-534,-350)(397,-30)(-667,-350)(-401,290)(397,290);
2;1;;0.3251724;7;(663,-30)(-667,290)(397,-30)(796,-190)(-534,-30)(-534,-190);
2;2;;0.361784;4;(-800,290)(-534,-190)(397,-30)(796,-350)(-534,-30)(796,290);
